Entity,Code,Year,Penn World Table 9.0 (Real GDP at chained PPPs in 2011US$) (US$ (PPP-adjusted; real 2011)),CO₂ emissions per capita (tonnes) (tonnes per year),Total population (Gapminder)
Argentina,ARG,1934,,,12834000
Argentina,ARG,1935,,,13044000
Argentina,ARG,1936,,,13260000
Argentina,ARG,1937,,,13490000
Argentina,ARG,1938,,,13724000
Argentina,ARG,1939,,,13984000
Argentina,ARG,1940,,,14169000
Argentina,ARG,1941,,,14402000
Argentina,ARG,1942,,,14638000
Argentina,ARG,1943,,,14877000
Argentina,ARG,1944,,,15130000
Argentina,ARG,1945,,,15390000
Argentina,ARG,1946,,,15654000
Argentina,ARG,1947,,,15942000
Argentina,ARG,1948,,,16307000
Argentina,ARG,1949,,,16737000
Argentina,ARG,1950,2890.148682,1.7616,17150335
Argentina,ARG,1951,2964.790771,2.0185,17506378
Argentina,ARG,1952,2629.374268,2.0185,17865382
Argentina,ARG,1953,2679.578369,1.9451,18223955
Argentina,ARG,1954,2749.892334,1.9818,18579614
Argentina,ARG,1955,2949.606689,2.0919,18930778
Argentina,ARG,1956,2968.341309,2.3121,19276813
Argentina,ARG,1957,3052.236572,2.4222,19617988
Argentina,ARG,1958,3231.953369,2.202,19955368
Argentina,ARG,1959,3014.172607,2.4222,20290620
Argentina,ARG,1960,3200.288086,2.3855,20625451
Argentina,ARG,1961,3297.971191,2.4589,20961000
Argentina,ARG,1962,3095.839844,2.5323,21297317
Argentina,ARG,1963,3022.666016,2.3121,21633126
Argentina,ARG,1964,3180.305908,2.5323,21966478
Argentina,ARG,1965,3609.153809,2.6424,22296628
Argentina,ARG,1966,3538.22583,2.7892,22622012
Argentina,ARG,1967,3643.531006,2.8626,22944941
Argentina,ARG,1968,3695.971436,2.9727,23273148
Argentina,ARG,1969,3964.740967,3.2663,23616971
Argentina,ARG,1970,3982.777832,3.4498,23983358
Argentina,ARG,1971,4099.975586,3.67,24376109
Argentina,ARG,1972,4127.400391,3.6333,24791983
Argentina,ARG,1973,4286.003906,3.7434,25222223
Argentina,ARG,1974,4407.912109,3.7434,25654154
Argentina,ARG,1975,4282.954102,3.6333,26078731
Argentina,ARG,1976,4166.621582,3.7801,26492716
Argentina,ARG,1977,4272.702148,3.7434,26899177
Argentina,ARG,1978,4080.173584,3.7801,27303001
Argentina,ARG,1979,4390.419922,4.0003,27711808
Argentina,ARG,1980,4577.570801,3.8535,28131040
Argentina,ARG,1981,4470.21875,3.5599,28561561
Argentina,ARG,1982,4403.050293,3.5599,29001060
Argentina,ARG,1983,4736.173828,3.5599,29447973
Argentina,ARG,1984,4979.615234,3.5599,29899743
Argentina,ARG,1985,4703.908691,3.303,30354240
Argentina,ARG,1986,5277.054688,3.3764,30810984
Argentina,ARG,1987,5588.407227,3.67,31269799
Argentina,ARG,1988,5774.532227,3.8168,31729130
Argentina,ARG,1989,5594.566895,3.6333,32187173
Argentina,ARG,1990,5945.500977,3.4498,32642442
Argentina,ARG,1991,7049.008301,3.5232,33093579
Argentina,ARG,1992,8370.416016,3.6333,33540023
Argentina,ARG,1993,9539.048828,3.4865,33982035
Argentina,ARG,1994,10980.63965,3.5599,34420352
Argentina,ARG,1995,11977.74805,3.67,34855160
Argentina,ARG,1996,15180.63574,3.8168,35287113
Argentina,ARG,1997,15633.41504,3.8535,35714929
Argentina,ARG,1998,15587.75391,3.8902,36134642
Argentina,ARG,1999,14485.86133,4.037,36541029
Argentina,ARG,2000,14189.44824,3.8535,36930709
Argentina,ARG,2001,13106.41309,3.5966,37302116
Argentina,ARG,2002,11980.37402,3.303,37657340
Argentina,ARG,2003,12510.04492,3.5599,38001251
Argentina,ARG,2004,13357.22363,4.1104,38340778
Argentina,ARG,2005,14220.03809,4.1838,38681174
Argentina,ARG,2006,15326.83984,4.5141,39023850
Argentina,ARG,2007,16520.37891,4.4407,39368066
Argentina,ARG,2008,17164.75781,4.771,39714298
Argentina,ARG,2009,16976.83789,4.404,40062470
Argentina,ARG,2010,18501.4668,4.5508,40412376
Argentina,ARG,2011,20224.66016,4.5875,40764561
Argentina,ARG,2012,20281.30078,4.5875,41118986
Argentina,ARG,2013,20578.80078,4.4774,41473982
Argentina,ARG,2014,20221.83008,4.7343,
Armenia,ARM,1800,,,413326
Armenia,ARM,1820,,,413326
Armenia,ARM,1950,,,1353506
Armenia,ARM,1951,,,1382982
Armenia,ARM,1952,,,1419913
Armenia,ARM,1953,,,1463017
Armenia,ARM,1954,,,1511188
Armenia,ARM,1955,,,1563508
Armenia,ARM,1956,,,1619242
Armenia,ARM,1957,,,1677837
Armenia,ARM,1958,,,1738902
Armenia,ARM,1959,,,1802171
Armenia,ARM,1960,,,1867396
Armenia,ARM,1961,,,1934239
Armenia,ARM,1962,,,2002170
Armenia,ARM,1963,,,2070427
Armenia,ARM,1964,,,2138133
Armenia,ARM,1965,,,2204650
Armenia,ARM,1966,,,2269475
Armenia,ARM,1967,,,2332624
Armenia,ARM,1968,,,2394635
Armenia,ARM,1969,,,2456370
Armenia,ARM,1970,,,2518408
Armenia,ARM,1971,,,2580894
Armenia,ARM,1972,,,2643464
Armenia,ARM,1973,,,2705584
Armenia,ARM,1974,,,2766495
Armenia,ARM,1975,,,2825650
Armenia,ARM,1976,,,2882831
Armenia,ARM,1977,,,2938181
Armenia,ARM,1978,,,2991954
Armenia,ARM,1979,,,3044564
Armenia,ARM,1980,,,3096298
Armenia,ARM,1981,,,3145885
Armenia,ARM,1982,,,3192877
Armenia,ARM,1983,,,3239212
Armenia,ARM,1984,,,3287588
Armenia,ARM,1985,,,3339147
Armenia,ARM,1986,,,3396511
Armenia,ARM,1987,,,3457054
Armenia,ARM,1988,,,3510439
Armenia,ARM,1989,,,3542720
Armenia,ARM,1990,5822.55957,,3544695
Armenia,ARM,1991,5289.813965,,3512051
Armenia,ARM,1992,3087.604736,1.6882,3449940
Armenia,ARM,1993,2812.627686,0.7707,3370373
Armenia,ARM,1994,2496.102051,0.8074,3290540
Armenia,ARM,1995,2671.036865,1.0643,3223173
Armenia,ARM,1996,2860.226563,0.8074,3172185
Armenia,ARM,1997,2699.36499,1.0276,3134836
Armenia,ARM,1998,2744.937256,1.0643,3109101
Armenia,ARM,1999,2766.630371,0.9909,3090624
Armenia,ARM,2000,2888.87085,1.1377,3076098
Armenia,ARM,2001,3158.62915,1.1377,3065810
Armenia,ARM,2002,3551.19751,0.9909,3061067
Armenia,ARM,2003,4017.265137,1.1377,3060554
Armenia,ARM,2004,4431.929199,1.1744,3062612
Armenia,ARM,2005,5013.691895,1.4313,3065954
Armenia,ARM,2006,5769.530273,1.4313,3069844
Armenia,ARM,2007,6707.46582,1.6882,3074181
Armenia,ARM,2008,7171.832031,1.8717,3079087
Armenia,ARM,2009,6536.579102,1.468,3084979
Armenia,ARM,2010,7111.749512,1.4313,3092072
Armenia,ARM,2011,7876.100586,1.6515,3100236
Armenia,ARM,2012,8165.974121,1.9084,3108972
Armenia,ARM,2013,8381.545898,1.835,3117722
Armenia,ARM,2014,8585.958008,1.835,
Aruba,ABW,1800,,,19286
Aruba,ABW,1820,,,19286
Aruba,ABW,1950,,,38066
Aruba,ABW,1951,,,38263
Aruba,ABW,1952,,,38966
Aruba,ABW,1953,,,40151
Aruba,ABW,1954,,,41765
Aruba,ABW,1955,,,43729
Aruba,ABW,1956,,,45935
Aruba,ABW,1957,,,48244
Aruba,ABW,1958,,,50500
Aruba,ABW,1959,,,52536
Aruba,ABW,1960,,,54209
Aruba,ABW,1961,,,55436
Aruba,ABW,1962,,,56227
Aruba,ABW,1963,,,56698
Aruba,ABW,1964,,,57031
Aruba,ABW,1965,,,57362
Aruba,ABW,1966,,,57714
Aruba,ABW,1967,,,58052
Aruba,ABW,1968,,,58388
Aruba,ABW,1969,,,58725
Aruba,ABW,1970,5910.776855,,59066
Aruba,ABW,1971,6403.035645,,59439
Aruba,ABW,1972,6936.818359,,59849
Aruba,ABW,1973,7517.112793,,60238
Aruba,ABW,1974,8136.407715,,60524
Aruba,ABW,1975,8837.682617,,60654
Aruba,ABW,1976,9662.668945,,60589
Aruba,ABW,1977,10590.2207,,60366
Aruba,ABW,1978,11607.13867,,60108
Aruba,ABW,1979,12698.5752,,59980
Aruba,ABW,1980,13812.8457,,60099
Aruba,ABW,1981,14955.39258,,60570
Aruba,ABW,1982,16071.1543,,61347
Aruba,ABW,1983,17309.73828,,62208
Aruba,ABW,1984,18778.4082,,62833
Aruba,ABW,1985,20293.31836,,63030
Aruba,ABW,1986,22363.27734,2.8626,62645
Aruba,ABW,1987,26609.88477,7.2666,61830
Aruba,ABW,1988,30925.60547,10.0191,61069
Aruba,ABW,1989,35943.05859,10.6063,61026
Aruba,ABW,1990,38075.22656,26.3873,62147
Aruba,ABW,1991,33566.85156,26.057,64642
Aruba,ABW,1992,42672.80078,21.4695,68286
Aruba,ABW,1993,44634.87891,22.02,72573
Aruba,ABW,1994,48459.10938,21.0291,76762
Aruba,ABW,1995,43291.07031,20.7722,80323
Aruba,ABW,1996,45612.88281,20.3685,83069
Aruba,ABW,1997,47322.95703,20.4786,85161
Aruba,ABW,1998,46787.4375,20.6988,86827
Aruba,ABW,1999,42385.42578,20.4786,88442
Aruba,ABW,2000,44042.68359,26.3873,90271
Aruba,ABW,2001,42383.18359,26.1304,92363
Aruba,ABW,2002,40880.85156,25.8001,94596
Aruba,ABW,2003,40486.67188,26.4974,96875
Aruba,ABW,2004,42549.11719,26.4607,99046
Aruba,ABW,2005,42660.16406,26.9378,100996
Aruba,ABW,2006,42694.49609,26.4607,102711
Aruba,ABW,2007,44725.13672,27.9287,104225
Aruba,ABW,2008,45059.64063,26.2405,105526
Aruba,ABW,2009,43563.79688,25.9469,106612
Aruba,ABW,2010,39066.39844,24.6991,107488
Aruba,ABW,2011,37392.61328,24.5523,108141
Aruba,ABW,2012,36574.48047,13.1753,108587
Aruba,ABW,2013,37572.08594,8.4043,108883
Aruba,ABW,2014,37937.18359,8.441,
Australia,AUS,1700,,,450000
Australia,AUS,1800,,,351014
Australia,AUS,1820,,,334000
Australia,AUS,1821,,,331000
Australia,AUS,1822,,,329000
Australia,AUS,1823,,,329000
Australia,AUS,1824,,,332000
Australia,AUS,1825,,,333000
Australia,AUS,1826,,,330000
Australia,AUS,1827,,,328000
Australia,AUS,1828,,,326000
Australia,AUS,1829,,,326000
Australia,AUS,1830,,,330000
Australia,AUS,1831,,,333000
Australia,AUS,1832,,,338000
Australia,AUS,1833,,,349000
Australia,AUS,1834,,,354000
Australia,AUS,1835,,,358000
Australia,AUS,1836,,,367000
Australia,AUS,1837,,,373000
Australia,AUS,1838,,,388000
Australia,AUS,1839,,,403000
Australia,AUS,1840,,,420000
Australia,AUS,1841,,,448000
Australia,AUS,1842,,,465000
Australia,AUS,1843,,,472000
Australia,AUS,1844,,,482000
Australia,AUS,1845,,,494000
Australia,AUS,1846,,,505000
Australia,AUS,1847,,,518000
Australia,AUS,1848,,,538000
Australia,AUS,1849,,,576000
Australia,AUS,1850,,,605000
Australia,AUS,1851,,,636000
Australia,AUS,1852,,,710000
Australia,AUS,1853,,,795000
Australia,AUS,1854,,,887000
Australia,AUS,1855,,,983000
Australia,AUS,1856,,,1065000
Australia,AUS,1857,,,1156000
Australia,AUS,1858,,,1235000
Australia,AUS,1859,,,1279000
Australia,AUS,1860,,,1326000
Australia,AUS,1861,,,1346000
Australia,AUS,1862,,,1382000
Australia,AUS,1863,,,1432000
Australia,AUS,1864,,,1495000
Australia,AUS,1865,,,1558000
Australia,AUS,1866,,,1609000
Australia,AUS,1867,,,1647000
Australia,AUS,1868,,,1700000
Australia,AUS,1869,,,1750000
Australia,AUS,1870,,,1775000
Australia,AUS,1871,,,1675000
Australia,AUS,1872,,,1722000
Australia,AUS,1873,,,1769000
Australia,AUS,1874,,,1822000
Australia,AUS,1875,,,1874000
Australia,AUS,1876,,,1929000
Australia,AUS,1877,,,1995000
Australia,AUS,1878,,,2062000
Australia,AUS,1879,,,2127000
Australia,AUS,1880,,,2197000
Australia,AUS,1881,,,2269000
Australia,AUS,1882,,,2348000
Australia,AUS,1883,,,2447000
Australia,AUS,1884,,,2556000
Australia,AUS,1885,,,2650000
Australia,AUS,1886,,,2741000
Australia,AUS,1887,,,2835000
Australia,AUS,1888,,,2932000
Australia,AUS,1889,,,3022000
Australia,AUS,1890,,,3107000
Australia,AUS,1891,,,3196000
Australia,AUS,1892,,,3274000
Australia,AUS,1893,,,3334000
Australia,AUS,1894,,,3395000
Australia,AUS,1895,,,3460000
Australia,AUS,1896,,,3523000
Australia,AUS,1897,,,3586000
Australia,AUS,1898,,,3642000
Australia,AUS,1899,,,3691000
Australia,AUS,1900,,,3741000
Australia,AUS,1901,,,3795000
Australia,AUS,1902,,,3850000
Australia,AUS,1903,,,3896000
Australia,AUS,1904,,,3946000
Australia,AUS,1905,,,4004000
Australia,AUS,1906,,,4062000
Australia,AUS,1907,,,4127000
Australia,AUS,1908,,,4197000
Australia,AUS,1909,,,4278000
Australia,AUS,1910,,,4375000
Australia,AUS,1911,,,4500000
Australia,AUS,1912,,,4661000
Australia,AUS,1913,,,4821000
Australia,AUS,1914,,,4933000
Australia,AUS,1915,,,4971000
Australia,AUS,1916,,,4955000
Australia,AUS,1917,,,4950000
Australia,AUS,1918,,,5032000
Australia,AUS,1919,,,5193000
Australia,AUS,1920,,,5358000
Australia,AUS,1921,,,5461000
Australia,AUS,1922,,,5574000
Australia,AUS,1923,,,5697000
Australia,AUS,1924,,,5819000
Australia,AUS,1925,,,5943000
Australia,AUS,1926,,,6064000
Australia,AUS,1927,,,6188000
Australia,AUS,1928,,,6304000
Australia,AUS,1929,,,6396000
Australia,AUS,1930,,,6469000
Australia,AUS,1931,,,6527000
Australia,AUS,1932,,,6579000
Australia,AUS,1933,,,6631000
Australia,AUS,1934,,,6682000
Australia,AUS,1935,,,6732000
Australia,AUS,1936,,,6783000
Australia,AUS,1937,,,6841000
Australia,AUS,1938,,,6904000
Australia,AUS,1939,,,6971000
Australia,AUS,1940,,,7042000
Australia,AUS,1941,,,7111000
Australia,AUS,1942,,,7173000
Australia,AUS,1943,,,7236000
Australia,AUS,1944,,,7309000
Australia,AUS,1945,,,7389000
Australia,AUS,1946,,,7474000
Australia,AUS,1947,,,7578000
Australia,AUS,1948,,,7715000
Australia,AUS,1949,,,7919000
Australia,AUS,1950,13309.94336,6.7161,8177344
Australia,AUS,1951,12065.81934,7.0464,8398540
Australia,AUS,1952,11544.69434,7.0097,8604679
Australia,AUS,1953,12564.84277,6.7528,8804552
Australia,AUS,1954,13091.98828,7.5602,9004634
Australia,AUS,1955,13256.03027,7.6703,9209085
Australia,AUS,1956,13224.69336,7.7804,9419635
Australia,AUS,1957,12928.2002,7.7437,9635700
Australia,AUS,1958,13528.38867,7.8905,9854726
Australia,AUS,1959,14203.53809,8.3309,10072762
Australia,AUS,1960,14059.69824,8.5878,10286184
Australia,AUS,1961,14094.05371,8.6245,10493531
Australia,AUS,1962,14650.60938,8.8814,10697112
Australia,AUS,1963,15597.37305,9.2851,10903699
Australia,AUS,1964,15983.26074,9.7989,11122567
Australia,AUS,1965,15926.1123,10.643,11359763
Australia,AUS,1966,16671.18359,10.3494,11617580
Australia,AUS,1967,17031.44141,10.8632,11892163
Australia,AUS,1968,18058.37109,11.0834,12175746
Australia,AUS,1969,19002.28516,11.4137,12457299
Australia,AUS,1970,19162.39453,11.5972,12728362
Australia,AUS,1971,19372.06445,11.7807,12987847
Australia,AUS,1972,19996.73438,11.8908,13236895
Australia,AUS,1973,20760.80078,12.6982,13472175
Australia,AUS,1974,19874.55078,12.5881,13690285
Australia,AUS,1975,19703.43359,12.6615,13889696
Australia,AUS,1976,20295.81836,12.4046,14067994
Australia,AUS,1977,20204.10742,13.212,14227905
Australia,AUS,1978,21020.53711,14.0561,14379565
Australia,AUS,1979,21502.32031,14.1295,14536839
Australia,AUS,1980,21954.58984,15.0103,14709918
Australia,AUS,1981,22753.38281,15.4874,14901610
Australia,AUS,1982,21889.32813,15.5241,15109659
Australia,AUS,1983,22836.20117,14.68,15332790
Australia,AUS,1984,23339.15625,15.1938,15567927
Australia,AUS,1985,23735.99023,15.2672,15812088
Australia,AUS,1986,23833.80859,14.9369,16066496
Australia,AUS,1987,25314.23047,15.7076,16330369
Australia,AUS,1988,26747.39844,15.7443,16596096
Australia,AUS,1989,27438.20117,16.4783,16853690
Australia,AUS,1990,26767.96484,15.4507,17096153
Australia,AUS,1991,26495.98242,15.1204,17320633
Australia,AUS,1992,27234.10352,15.3039,17529469
Australia,AUS,1993,28082.41211,15.6709,17727413
Australia,AUS,1994,29294.67773,15.5241,17921818
Australia,AUS,1995,30488.57617,15.5608,18118416
Australia,AUS,1996,31565.90234,16.515,18319637
Australia,AUS,1997,32708.95898,16.515,18525153
Australia,AUS,1998,33788.61328,16.9187,18734878
Australia,AUS,1999,35139.05469,17.1756,18947894
Australia,AUS,2000,35349.51563,17.2123,19164351
Australia,AUS,2001,36297.14453,16.7719,19382188
Australia,AUS,2002,37047.05469,17.4325,19604051
Australia,AUS,2003,38301.87109,16.9554,19840120
Australia,AUS,2004,39134.30078,17.0655,20103822
Australia,AUS,2005,39913.89063,17.1756,20403520
Australia,AUS,2006,41032.48828,17.616,20744295
Australia,AUS,2007,42021.78906,17.5426,21119988
Australia,AUS,2008,42221.57813,17.8362,21513817
Australia,AUS,2009,41616.33984,18.1665,21902300
Australia,AUS,2010,43154.96094,17.6527,22268384
Australia,AUS,2011,43715.88672,17.3958,22605732
Australia,AUS,2012,43150.51172,16.9554,22918688
Australia,AUS,2013,43238.30859,16.0012,23213944
Australia,AUS,2014,43070.62109,15.3039,
Austria,AUT,1700,,,2500000
Austria,AUT,1800,,,3205587
Austria,AUT,1820,,,3369000
Austria,AUT,1821,,,3386000
Austria,AUT,1822,,,3402000
Austria,AUT,1823,,,3419000
Austria,AUT,1824,,,3436000
Austria,AUT,1825,,,3452000
Austria,AUT,1826,,,3469000
Austria,AUT,1827,,,3486000
Austria,AUT,1828,,,3504000
Austria,AUT,1829,,,3521000
Austria,AUT,1830,,,3538000
Austria,AUT,1831,,,3555000
Austria,AUT,1832,,,3573000
Austria,AUT,1833,,,3590000
Austria,AUT,1834,,,3608000
Austria,AUT,1835,,,3626000
Austria,AUT,1836,,,3614000
Austria,AUT,1837,,,3662000
Austria,AUT,1838,,,3680000
Austria,AUT,1839,,,3698000
Austria,AUT,1840,,,3716000
Austria,AUT,1841,,,3739000
Austria,AUT,1842,,,3762000
Austria,AUT,1843,,,3785000
Austria,AUT,1844,,,3808000
Austria,AUT,1845,,,3831000
Austria,AUT,1846,,,3855000
Austria,AUT,1847,,,3878000
Austria,AUT,1848,,,3902000
Austria,AUT,1849,,,3926000
Austria,AUT,1850,,,3950000
Austria,AUT,1851,,,3978000
Austria,AUT,1852,,,4006000
Austria,AUT,1853,,,4035000
Austria,AUT,1854,,,4063000
Austria,AUT,1855,,,4092000
Austria,AUT,1856,,,4120000
Austria,AUT,1857,,,4150000
Austria,AUT,1858,,,4178000
Austria,AUT,1859,,,4206000
Austria,AUT,1860,,,4235000
Austria,AUT,1861,,,4263000
Austria,AUT,1862,,,4292000
Austria,AUT,1863,,,4321000
Austria,AUT,1864,,,4350000
Austria,AUT,1865,,,4380000
Austria,AUT,1866,,,4409000
Austria,AUT,1867,,,4439000
Austria,AUT,1868,,,4469000
Austria,AUT,1869,,,4499000
Austria,AUT,1870,,,4520000
Austria,AUT,1871,,,4562000
Austria,AUT,1872,,,4604000
Austria,AUT,1873,,,4646000
Austria,AUT,1874,,,4688000
Austria,AUT,1875,,,4730000
Austria,AUT,1876,,,4772000
Austria,AUT,1877,,,4815000
Austria,AUT,1878,,,4857000
Austria,AUT,1879,,,4899000
Austria,AUT,1880,,,4941000
Austria,AUT,1881,,,4985000
Austria,AUT,1882,,,5030000
Austria,AUT,1883,,,5075000
Austria,AUT,1884,,,5121000
Austria,AUT,1885,,,5166000
Austria,AUT,1886,,,5212000
Austria,AUT,1887,,,5257000
Austria,AUT,1888,,,5303000
Austria,AUT,1889,,,5348000
Austria,AUT,1890,,,5394000
Austria,AUT,1891,,,5446000
Austria,AUT,1892,,,5504000
Austria,AUT,1893,,,5563000
Austria,AUT,1894,,,5622000
Austria,AUT,1895,,,5680000
Austria,AUT,1896,,,5739000
Austria,AUT,1897,,,5798000
Austria,AUT,1898,,,5856000
Austria,AUT,1899,,,5915000
Austria,AUT,1900,,,5973000
Austria,AUT,1901,,,6035000
Austria,AUT,1902,,,6099000
Austria,AUT,1903,,,6164000
Austria,AUT,1904,,,6228000
Austria,AUT,1905,,,6292000
Austria,AUT,1906,,,6357000
Austria,AUT,1907,,,6421000
Austria,AUT,1908,,,6485000
Austria,AUT,1909,,,6550000
Austria,AUT,1910,,,6614000
Austria,AUT,1911,,,6669000
Austria,AUT,1912,,,6724000
Austria,AUT,1913,,,6767000
Austria,AUT,1914,,,6806000
Austria,AUT,1915,,,6843000
Austria,AUT,1916,,,6825000
Austria,AUT,1917,,,6785000
Austria,AUT,1918,,,6727000
Austria,AUT,1919,,,6420000
Austria,AUT,1920,,,6455000
Austria,AUT,1921,,,6504000
Austria,AUT,1922,,,6528000
Austria,AUT,1923,,,6543000
Austria,AUT,1924,,,6562000
Austria,AUT,1925,,,6582000
Austria,AUT,1926,,,6603000
Austria,AUT,1927,,,6623000
Austria,AUT,1928,,,6643000
Austria,AUT,1929,,,6664000
Austria,AUT,1930,,,6684000
Austria,AUT,1931,,,6705000
Austria,AUT,1932,,,6725000
Austria,AUT,1933,,,6746000
Austria,AUT,1934,,,6760000
Austria,AUT,1935,,,6761000
Austria,AUT,1936,,,6758000
Austria,AUT,1937,,,6755000
Austria,AUT,1938,,,6753000
Austria,AUT,1939,,,6653000
Austria,AUT,1940,,,6705000
Austria,AUT,1941,,,6745000
Austria,AUT,1942,,,6783000
Austria,AUT,1943,,,6808000
Austria,AUT,1944,,,6834000
Austria,AUT,1945,,,6799000
Austria,AUT,1946,,,7000000
Austria,AUT,1947,,,6971000
Austria,AUT,1948,,,6956000
Austria,AUT,1949,,,6943000
Austria,AUT,1950,5340.136719,3.0094,6936445
Austria,AUT,1951,5538.227539,3.3764,6930746
Austria,AUT,1952,5805.958008,3.1929,6929474
Austria,AUT,1953,6077.222168,3.1562,6931618
Austria,AUT,1954,6481.218262,3.5232,6936580
Austria,AUT,1955,7126.098145,4.1838,6944174
Austria,AUT,1956,7692.951172,4.0737,6954658
Austria,AUT,1957,8076.910645,4.1838,6968701
Austria,AUT,1958,8427.529297,4.037,6987299
Austria,AUT,1959,8721.597656,4.0003,7011632
Austria,AUT,1960,9347.802734,4.3673,7042634
Austria,AUT,1961,9838.591797,4.5141,7080528
Austria,AUT,1962,10070.6875,4.771,7124432
Austria,AUT,1963,10461.31641,5.1747,7172179
Austria,AUT,1964,10916.40234,5.3949,7220812
Austria,AUT,1965,11218.36133,5.2481,7268015
Austria,AUT,1966,11705.75586,5.3582,7312775
Austria,AUT,1967,11989.4043,5.4316,7355039
Austria,AUT,1968,12478.63672,5.7252,7394601
Austria,AUT,1969,13047.625,6.0188,7431574
Austria,AUT,1970,13788.98828,6.7895,7465908
Austria,AUT,1971,14423.62891,6.973,7497731
Austria,AUT,1972,15295.78809,7.4868,7526469
Austria,AUT,1973,16131.01563,7.9639,7550638
Austria,AUT,1974,16440.65234,7.5969,7568347
Austria,AUT,1975,16516.80664,7.1932,7578498
Austria,AUT,1976,17015.96094,7.707,7580564
Austria,AUT,1977,17735.67383,7.4134,7575669
Austria,AUT,1978,17761.31445,7.5969,7566450
Austria,AUT,1979,18496.21484,8.1474,7556551
Austria,AUT,1980,18616.13281,6.9363,7548798
Austria,AUT,1981,18442.44531,7.4501,7544359
Austria,AUT,1982,18596.42188,7.1565,7543194
Austria,AUT,1983,19015.13086,6.8996,7545472
Austria,AUT,1984,18988.37305,7.2299,7550960
Austria,AUT,1985,19344.72461,7.2299,7559621
Austria,AUT,1986,20290.05273,7.1565,7570906
Austria,AUT,1987,21131.58398,7.6336,7585345
Austria,AUT,1988,22364.72852,7.0097,7605095
Austria,AUT,1989,23727.09375,7.0831,7632984
Austria,AUT,1990,25240.72852,7.5235,7670513
Austria,AUT,1991,26637.26172,8.0006,7719577
Austria,AUT,1992,27564.35938,7.3033,7778255
Austria,AUT,1993,28029.33789,7.3033,7839625
Austria,AUT,1994,29364.77539,7.2299,7894229
Austria,AUT,1995,30863.91016,7.5235,7935624
Austria,AUT,1996,31451.73242,7.9272,7960464
Austria,AUT,1997,32817.79688,7.8538,7971553
Austria,AUT,1998,34594.28516,8.0006,7976117
Austria,AUT,1999,35681.76172,7.7437,7984694
Austria,AUT,2000,36975.52344,7.7804,8004712
Austria,AUT,2001,36266.52344,8.2208,8038480
Austria,AUT,2002,36886.62109,8.2942,8083059
Austria,AUT,2003,36836.37109,8.8814,8134235
Austria,AUT,2004,37865.78906,8.8447,8185553
Austria,AUT,2005,37829.32031,9.0282,8232196
Austria,AUT,2006,39687.42188,8.7346,8273208
Austria,AUT,2007,41337.94141,8.4043,8309783
Austria,AUT,2008,42401.53906,8.2942,8341806
Austria,AUT,2009,41822.80078,7.5235,8369639
Austria,AUT,2010,42475.58984,8.0373,8393644
Austria,AUT,2011,44330.37891,7.707,8413429
Austria,AUT,2012,46410.30859,7.3767,8428915
Austria,AUT,2013,47442.67969,7.3767,8441263
Austria,AUT,2014,47744.46094,6.8996,
Azerbaijan,AZE,1800,,,879960
Azerbaijan,AZE,1820,,,879960
Azerbaijan,AZE,1950,,,2895997
Azerbaijan,AZE,1951,,,2964962
Azerbaijan,AZE,1952,,,3044695
Azerbaijan,AZE,1953,,,3132625
Azerbaijan,AZE,1954,,,3226823
Azerbaijan,AZE,1955,,,3326002
Azerbaijan,AZE,1956,,,3429548
Azerbaijan,AZE,1957,,,3537490
Azerbaijan,AZE,1958,,,3650388
Azerbaijan,AZE,1959,,,3769151
Azerbaijan,AZE,1960,,,3894494
Azerbaijan,AZE,1961,,,4026358
Azerbaijan,AZE,1962,,,4163396
Azerbaijan,AZE,1963,,,4302765
Azerbaijan,AZE,1964,,,4440733
Azerbaijan,AZE,1965,,,4574500
Azerbaijan,AZE,1966,,,4702919
Azerbaijan,AZE,1967,,,4826262
Azerbaijan,AZE,1968,,,4944932
Azerbaijan,AZE,1969,,,5059921
Azerbaijan,AZE,1970,,,5172002
Azerbaijan,AZE,1971,,,5281238
Azerbaijan,AZE,1972,,,5387375
Azerbaijan,AZE,1973,,,5490572
Azerbaijan,AZE,1974,,,5591016
Azerbaijan,AZE,1975,,,5688997
Azerbaijan,AZE,1976,,,5784587
Azerbaijan,AZE,1977,,,5878259
Azerbaijan,AZE,1978,,,5971198
Azerbaijan,AZE,1979,,,6064905
Azerbaijan,AZE,1980,,,6160502
